Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,District,FBI Code
JK270444,05/26/2026 07:00:00 AM,002XX N JUSTINE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,012,07
JK269320,05/26/2026 07:00:00 AM,057XX N WINTHROP AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,ALLEY,False,True,020,26
JK271486,05/26/2026 07:00:00 AM,100XX W OHARE ST,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,False,016,06
JK272031,05/26/2026 07:00:00 AM,028XX N KILBOURN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,025,06
JK270268,05/26/2026 07:00:00 AM,050XX S KARLOV AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,008,06
JK290514,05/26/2026 07:00:00 AM,050XX S EAST END AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,002,14
JK270202,05/26/2026 06:55:00 AM,049XX S ST LAWRENCE AVE,0460,BATTERY,SIMPLE,STREET,False,True,002,08B
JK270248,05/26/2026 06:50:00 AM,006XX W WASHINGTON BLVD,0810,THEFT,OVER $500,STREET,False,False,001,06
JK269321,05/26/2026 06:45:00 AM,081XX S VERNON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,006,08B
JK269408,05/26/2026 06:42:00 AM,023XX W ROOSEVELT RD,1310,CRIMINAL DAMAGE,TO PROPERTY,BARBERSHOP,False,False,012,14
JK269292,05/26/2026 06:30:00 AM,005XX N STATE ST,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,True,False,018,08B
JK270162,05/26/2026 06:30:00 AM,012XX W CARROLL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,012,07
JK269325,05/26/2026 06:30:00 AM,042XX S PULASKI RD,0810,THEFT,OVER $500,OTHER (SPECIFY),False,False,008,06
JK269299,05/26/2026 06:15:00 AM,071XX S CYRIL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,003,08B
JK270712,05/26/2026 06:10:00 AM,010XX S MONITOR AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,015,14
JK269988,05/26/2026 06:00:00 AM,023XX W MADISON ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,012,06
JK270147,05/26/2026 06:00:00 AM,017XX N HUMBOLDT BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,014,14
JK269542,05/26/2026 06:00:00 AM,010XX W 97TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,022,07
JK269295,05/26/2026 05:45:00 AM,113XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,005,14
JK270504,05/26/2026 05:40:00 AM,024XX N NEWLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,025,26
JK269798,05/26/2026 05:36:00 AM,034XX N TROY ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,017,26
JK269275,05/26/2026 05:30:00 AM,062XX S KILPATRICK AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,008,06
JK269298,05/26/2026 05:30:00 AM,061XX S ROCKWELL ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,008,07
JK269266,05/26/2026 05:30:00 AM,005XX S KEDZIE AVE,0331,ROBBERY,ATTEMPT AGGRAVATED,CTA TRAIN,False,False,011,03
JK269265,05/26/2026 05:18:00 AM,029XX S DEARBORN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT / GROUNDS,False,True,001,08B
JK269992,05/26/2026 05:18:00 AM,049XX S LEAMINGTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,008,07
JK269432,05/26/2026 05:10:00 AM,085XX S BUFFALO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,004,14
JK270043,05/26/2026 05:00:00 AM,096XX S AVENUE L,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,004,05
JK269442,05/26/2026 05:00:00 AM,040XX W MELROSE ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,017,06
JK270432,05/26/2026 05:00:00 AM,065XX S KILDARE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,008,14
JK269361,05/26/2026 05:00:00 AM,132XX S CORLISS AVE,0810,THEFT,OVER $500,STREET,False,True,005,06
JK269260,05/26/2026 04:50:00 AM,005XX S MILLARD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,011,07
JK269254,05/26/2026 04:35:00 AM,009XX W 54TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,009,14
JK277885,05/26/2026 04:30:00 AM,0000X E HUBBARD ST,0810,THEFT,OVER $500,SIDEWALK,False,False,018,06
JK270024,05/26/2026 04:30:00 AM,005XX N HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,012,14
JK269457,05/26/2026 04:19:00 AM,087XX S COMMERCIAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,004,14
JK270843,05/26/2026 04:15:00 AM,035XX S MAPLEWOOD AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,009,06
JK270036,05/26/2026 04:10:00 AM,086XX S COMMERCIAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,False,False,004,14
JK269245,05/26/2026 04:01:00 AM,010XX W HOLLYWOOD AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,020,26
JK269503,05/26/2026 04:00:00 AM,016XX N MOODY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,025,14
JK269258,05/26/2026 03:49:00 AM,003XX W 92ND ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,006,04B
JK269249,05/26/2026 03:45:00 AM,014XX W 112TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,022,08B
JK269238,05/26/2026 03:36:00 AM,062XX W BELMONT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,025,05
JK269248,05/26/2026 03:33:00 AM,079XX S LAFAYETTE AVE,0860,THEFT,RETAIL THEFT,GAS STATION,True,False,006,06
JK269234,05/26/2026 03:31:00 AM,037XX W WABANSIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,025,14
JK269250,05/26/2026 03:28:00 AM,004XX W DIVISION ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,018,07
JK269417,05/26/2026 03:25:00 AM,050XX S KARLOV AVE,0810,THEFT,OVER $500,STREET,False,False,008,06
JK269237,05/26/2026 03:23:00 AM,036XX W DIVERSEY AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,025,05
JK269230,05/26/2026 03:20:00 AM,024XX W COYLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,024,14
JK269236,05/26/2026 03:20:00 AM,031XX W HURON ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,ALLEY,False,False,012,07
JK269227,05/26/2026 03:12:00 AM,015XX W WARREN BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,True,012,08B
JK269226,05/26/2026 03:12:00 AM,087XX S EXCHANGE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,004,05
JK269228,05/26/2026 03:05:00 AM,115XX S HALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,022,14
JK269222,05/26/2026 03:03:00 AM,062XX S MERRIMAC AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,008,08B
JK269528,05/26/2026 03:00:00 AM,051XX S PRAIRIE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,002,07
JK269223,05/26/2026 03:00:00 AM,011XX S JEFFERSON ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,001,05
JK270015,05/26/2026 03:00:00 AM,058XX S WASHTENAW AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,008,06
JK269278,05/26/2026 03:00:00 AM,117XX S ASHLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,005,07
JK270717,05/26/2026 03:00:00 AM,024XX W CORTEZ ST,0810,THEFT,OVER $500,STREET,False,False,012,06
JK269527,05/26/2026 03:00:00 AM,012XX E 46TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,002,14
JK269795,05/26/2026 02:57:00 AM,048XX S KENWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,002,14
JK269787,05/26/2026 02:50:00 AM,034XX W BELMONT AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,017,06
JK269217,05/26/2026 02:45:00 AM,075XX S OGLESBY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,True,True,004,14
JK269467,05/26/2026 02:44:00 AM,057XX W WELLINGTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,025,14
JK269267,05/26/2026 02:40:00 AM,003XX S RIVERSIDE PLZ,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,001,05
JK269261,05/26/2026 02:40:00 AM,090XX S BUFFALO AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,False,True,004,04B
JK269415,05/26/2026 02:30:00 AM,065XX S KEATING AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,008,06
JK269235,05/26/2026 02:22:00 AM,111XX S RACINE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,022,15
JK269562,05/26/2026 02:20:00 AM,004XX N DEARBORN ST,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,False,False,018,05
JK271032,05/26/2026 02:20:00 AM,058XX S KEDZIE AVE,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,008,06
JK269204,05/26/2026 02:12:00 AM,051XX S EMERALD AVE,0488,BATTERY,AGGRAVATED DOMESTIC BATTERY - HANDGUN,RESIDENCE,False,True,009,04B
JK269215,05/26/2026 02:09:00 AM,0000X S MASON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,015,08B
JK269210,05/26/2026 02:02:00 AM,084XX S EUCLID AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,False,004,04A
JK269430,05/26/2026 02:00:00 AM,010XX N LEAMINGTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,False,False,015,07
JK269465,05/26/2026 02:00:00 AM,035XX W WRIGHTWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,014,14
JK269681,05/26/2026 02:00:00 AM,001XX N ABERDEEN ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,False,False,012,08B
JK269925,05/26/2026 02:00:00 AM,033XX W AUGUSTA BLVD,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,011,06
JK273848,05/26/2026 02:00:00 AM,011XX N KEDZIE AVE,0810,THEFT,OVER $500,STREET,False,False,011,06
JK269301,05/26/2026 02:00:00 AM,011XX N HAMLIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,True,011,07
JK270372,05/26/2026 02:00:00 AM,070XX S JUSTINE ST,0810,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,007,06
JK269473,05/26/2026 01:55:00 AM,017XX N MONITOR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,025,07
JK269206,05/26/2026 01:52:00 AM,059XX S LAKE SHORE DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,True,False,003,15
JK269197,05/26/2026 01:51:00 AM,066XX S WENTWORTH AVE,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,007,06
JK269198,05/26/2026 01:49:00 AM,050XX W WASHINGTON BLVD,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,True,015,04A
JK269196,05/26/2026 01:49:00 AM,059XX S ROCKWELL ST,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,008,04A
JK269191,05/26/2026 01:45:00 AM,015XX N LAKE SHORE DR,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,018,24
JK269213,05/26/2026 01:42:00 AM,078XX S ASHLAND AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,006,04B
JK269203,05/26/2026 01:40:00 AM,057XX S MARYLAND AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,HOSPITAL BUILDING / GROUNDS,False,False,002,24
JK269201,05/26/2026 01:40:00 AM,020XX S WASHTENAW AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,010,15
JK270165,05/26/2026 01:30:00 AM,036XX S LAKE PARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,002,14
JK269219,05/26/2026 01:30:00 AM,018XX N CLARK ST,0560,ASSAULT,SIMPLE,HOTEL / MOTEL,False,False,018,08A
JK269186,05/26/2026 01:25:00 AM,051XX W FULTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,015,08B
JK269570,05/26/2026 01:25:00 AM,017XX N KIMBALL AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,014,06
JK273994,05/26/2026 01:25:00 AM,038XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,011,08B
JK269190,05/26/2026 01:20:00 AM,093XX S WENTWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,006,08B
JK269208,05/26/2026 01:15:00 AM,102XX S PROSPECT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,022,08B
JK269211,05/26/2026 01:10:00 AM,062XX N WINTHROP AVE,0810,THEFT,OVER $500,STREET,False,False,024,06
JK269159,05/26/2026 01:10:00 AM,003XX E GARFIELD BLVD,0810,THEFT,OVER $500,CTA STATION,False,False,002,06
JK269174,05/26/2026 01:08:00 AM,044XX W WEST END AVE,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,011,08B
JK269180,05/26/2026 01:04:00 AM,045XX S DRAKE AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,008,03
JK269182,05/26/2026 01:03:00 AM,062XX S DORCHESTER AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,003,04B
JK269183,05/26/2026 01:01:00 AM,016XX S RACINE AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CHA APARTMENT,False,False,012,04B
JK289029,05/26/2026 01:00:00 AM,056XX W ADAMS BLVD,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,015,06
JK269316,05/26/2026 01:00:00 AM,061XX S BISHOP ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,007,14
JK270305,05/26/2026 01:00:00 AM,005XX N LEAMINGTON AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,015,06
JK269520,05/26/2026 01:00:00 AM,053XX W PATTERSON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,016,07
JK269371,05/26/2026 01:00:00 AM,009XX N MILWAUKEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),False,False,012,14
JK269246,05/26/2026 01:00:00 AM,047XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,002,08B
JK269490,05/26/2026 01:00:00 AM,012XX W 76TH ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,006,07
JK269462,05/26/2026 01:00:00 AM,013XX N LAWNDALE AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,VEHICLE NON-COMMERCIAL,False,False,025,06
JK269179,05/26/2026 01:00:00 AM,039XX N KIMBALL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,017,08B
JK269177,05/26/2026 12:54:00 AM,042XX W CRYSTAL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,025,08B
JK269271,05/26/2026 12:49:00 AM,014XX W ADDISON ST,2020,NARCOTICS,POSSESS - AMPHETAMINES,VEHICLE NON-COMMERCIAL,True,False,019,18
JK270403,05/26/2026 12:42:00 AM,052XX W FOSTER AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,016,26
JK269195,05/26/2026 12:28:00 AM,030XX E 93RD ST,051A,ASSAULT,AGGRAVATED - HANDGUN,FIRE STATION,False,False,004,04A
JK269187,05/26/2026 12:28:00 AM,054XX S SHORE DR,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",PARK PROPERTY,True,False,002,08B
JK269116,05/26/2026 12:26:00 AM,023XX W LAWRENCE AVE,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,True,False,020,24
JK273844,05/26/2026 12:25:00 AM,083XX S MARYLAND AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,006,06
JK269145,05/26/2026 12:20:00 AM,038XX W 68TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,008,14
JK269156,05/26/2026 12:20:00 AM,130XX S ELLIS AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,005,08B
JK269160,05/26/2026 12:20:00 AM,072XX N SHERIDAN RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,NURSING / RETIREMENT HOME,False,True,024,08B
JK269148,05/26/2026 12:15:00 AM,026XX S CALIFORNIA BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,POLICE FACILITY / VEHICLE PARKING LOT,False,True,010,08B
JK269410,05/26/2026 12:15:00 AM,010XX N SPAULDING AVE,0810,THEFT,OVER $500,STREET,False,False,011,06
JK269146,05/26/2026 12:15:00 AM,005XX S PULASKI RD,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,011,06
JK269130,05/26/2026 12:13:00 AM,055XX S EVERETT AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,002,15
JK269132,05/26/2026 12:06:00 AM,054XX S SHORE DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,True,False,002,15
JK269193,05/26/2026 12:04:00 AM,088XX S ESCANABA AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,RESIDENCE,False,True,004,20
JK284623,05/26/2026 12:01:00 AM,037XX W 58TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,008,11
JK272515,05/26/2026 12:01:00 AM,091XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL / MOTEL,False,False,006,14
JK269539,05/26/2026 12:01:00 AM,032XX W BELDEN AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,ALLEY,False,False,014,07
JK269128,05/26/2026 12:01:00 AM,014XX N LARAMIE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,SIDEWALK,False,False,025,26
JK271175,05/26/2026 12:01:00 AM,122XX S SANGAMON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,005,14
JK270568,05/26/2026 12:01:00 AM,002XX E HURON ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,False,False,018,02
JK293426,05/26/2026 12:00:00 AM,041XX W 13TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,010,11
JK291783,05/26/2026 12:00:00 AM,053XX N WINTHROP AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,020,06
JK289635,05/26/2026 12:00:00 AM,001XX N HARBOR DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,001,11
JK279220,05/26/2026 12:00:00 AM,008XX E 38TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,002,14
JK270471,05/26/2026 12:00:00 AM,003XX E 69TH ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,003,24
JK270112,05/26/2026 12:00:00 AM,040XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,002,14
JK272880,05/26/2026 12:00:00 AM,063XX N NEWCASTLE AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,016,06
JK270701,05/26/2026 12:00:00 AM,050XX S KARLOV AVE,0810,THEFT,OVER $500,STREET,False,False,008,06
JK269291,05/26/2026 12:00:00 AM,005XX N LONG AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,015,06
JK274047,05/26/2026 12:00:00 AM,012XX W ARDMORE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,020,11
JK275173,05/26/2026 12:00:00 AM,003XX S MAPLEWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,011,11
JK270384,05/26/2026 12:00:00 AM,074XX S SOUTH CHICAGO AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,003,07
JK269393,05/26/2026 12:00:00 AM,010XX W GRANVILLE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,024,07
JK270707,05/26/2026 12:00:00 AM,073XX S EUCLID AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,003,07
JK269567,05/26/2026 12:00:00 AM,005XX N LONG AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,015,06
JK269315,05/26/2026 12:00:00 AM,016XX W NELSON ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,019,06
JK275417,05/26/2026 12:00:00 AM,012XX S KEDVALE AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,STREET,False,False,010,02
JK270389,05/26/2026 12:00:00 AM,068XX S GREEN ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,True,True,007,04B
JK275161,05/26/2026 12:00:00 AM,060XX S ALBANY AVE,0810,THEFT,OVER $500,APARTMENT,False,False,008,06
JK270309,05/26/2026 12:00:00 AM,008XX N CENTRAL PARK AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,011,08A
JK269367,05/26/2026 12:00:00 AM,027XX W JACKSON BLVD,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,011,06
JK269176,05/26/2026 12:00:00 AM,003XX N WALLER AVE,0810,THEFT,OVER $500,RESIDENCE,False,True,015,06
JK269409,05/26/2026 12:00:00 AM,025XX W CHICAGO AVE,0810,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,012,06
JK269240,05/26/2026 12:00:00 AM,005XX E 33RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,002,08B
JK269363,05/26/2026 12:00:00 AM,117XX S VINCENNES AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,ALLEY,False,False,022,07
JK270558,05/26/2026 12:00:00 AM,048XX W RACE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,True,015,08B
JK269302,05/26/2026 12:00:00 AM,001XX E 112TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,True,005,03
JK269669,05/26/2026 12:00:00 AM,023XX W MC LEAN AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,014,06
JK270205,05/26/2026 12:00:00 AM,002XX E ONTARIO ST,0870,THEFT,POCKET-PICKING,SIDEWALK,False,False,018,06
JK269347,05/26/2026 12:00:00 AM,033XX W LAWRENCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),False,False,017,14
JK269255,05/25/2026 11:50:00 PM,003XX E GARFIELD BLVD,0453,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,GAS STATION,False,False,002,04B
JK269122,05/25/2026 11:49:00 PM,018XX S LAWNDALE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,010,08B
JK269121,05/25/2026 11:47:00 PM,055XX S DR MARTIN LUTHER KING JR DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,True,False,002,15
JK269124,05/25/2026 11:45:00 PM,073XX N PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,024,08B
JK272032,05/25/2026 11:40:00 PM,006XX N WELLS ST,0810,THEFT,OVER $500,SIDEWALK,False,False,018,06
JK269129,05/25/2026 11:38:00 PM,093XX S WOODLAWN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,004,08A
JK269123,05/25/2026 11:36:00 PM,010XX W 77TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,006,15
JK269168,05/25/2026 11:35:00 PM,055XX S DR MARTIN LUTHER KING JR DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,True,False,002,15
JK269515,05/25/2026 11:30:00 PM,019XX W ARMITAGE AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,014,06
JK269684,05/25/2026 11:30:00 PM,028XX S KEDVALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,010,07
JK269360,05/25/2026 11:30:00 PM,015XX W NELSON ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,019,06
JK269098,05/25/2026 11:25:00 PM,009XX W 53RD PL,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,009,08A
JK269411,05/25/2026 11:25:00 PM,014XX N Central Park Ave,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,025,06
JK269119,05/25/2026 11:22:00 PM,052XX S WELLS ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,009,04B
